,tweets,cluster,timestamp,type,title
482,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",4,Thu May 26 12:19:09 +0000 2022,Tweet,User: SHAJARZ
483,"پورے پاکستان میں 34 سے زائد شہید اسی فرعون عمران نے کیے @OryaMaqboolJan  صاحب ابھی ایک سال ہوا ہے اور آپ اس منظر پہ پردہ ڈالنے آ گۓ 
۔
نہ نہ ایسا تھوڑی ہو گا",4,Thu May 26 12:19:10 +0000 2022,Tweet,User: AyanPtiTiger2
484,"کل کائنات کے لئے آنحضرت صلی اﷲ علیہ وسلم ’’نبی‘‘ ہیں۔ یہ صرف اور صرف آپ صلی اﷲ علیہ وسلم کا اعزاز و اختصاص ہے۔
یوم نجات
#May26DeathofFalseMessiah",4,Thu May 26 12:19:10 +0000 2022,Tweet,User: Sophia98967685
485,وہ انصافی دوست جو یہ کہہ رہے کہ کیا عمران خان اپنی آرمی کے خلاف میدان میں آ جاتے(جو کہ وہ آ چکے ہیں) یا خونریزی کرواتے تو ان سے یہ سوال ہے کہ چھ دن بعد ایسی کیا تبدیی آ جائے گی کہ وہ آئیں گے اور کامیاب لوٹیں گے؟ وہی حکومت، وہی آرمی، وہی اسلام آباد۔۔۔ ایسا کیا بدلے گا ؟؟,4,Thu May 26 12:19:10 +0000 2022,Tweet,User: ruhma21
486,"RT @adeela21061836: یوم نجات
#May26DeathofFalseMessiah
خیراتی فرشتہ:
بقول مرزا قادیانی
تین فرشتے آسمان سے آئے ایک کا نام خیراتی تھا (تذکرہ…",4,Thu May 26 12:19:10 +0000 2022,Tweet,User: EZulkifal
487,RT @ImranRiazKhan: ن لیگ نے ثابت کیا کہ آمرانہ ہتھکنڈوں میں آج بھی انکا کوئی ثانی نہیں۔,0,Thu May 26 12:19:10 +0000 2022,Tweet,User: ali_ishaq12
488,@MaryamNSharif ن لیگ کا سورج غروب ہوچکا ہے اور ن لیگ کا ساتھ دینے والوں کا بھی میچ فیصلہ کن مرحلے میں داخل ہوگیاہے لاسٹ اوور باقی ہے انیسویں اوور میں عمران خان شوباز اور ہمنوا کی بینڈ بجا کر چلا گیا اور ن لیگی شرمندگی مٹانے کے لئے طرح طرح کے بہانے بناکر خود کو تسلی دے رہے ہیں آخری اوور گیم اوور https://t.co/WwL9OEbpM1,4,Thu May 26 12:19:11 +0000 2022,Tweet,User: zubi941
489,60/03/2022 78:12:31 م    نمشے https://t.co/hLUn9j7Qj2,3,Thu May 26 12:19:11 +0000 2022,Tweet,User: qycge1653567304
490,RT @ZeshanMalick: رہنما پاکستان مسلم لیگ ن مریم نواز شریف آج شہید کانسٹیبل کمال احمد کے اہلخانہ سے اظہار افسوس کے لئے ان کے گھر جائیں گی,0,Thu May 26 12:19:11 +0000 2022,Tweet,User: Waseemshah_pmln
491,"پنجابیوں، مرد کے بچے ہو۔ تین دن جو ظلم، جو چھاپے، جو لاٹھی چارج، جو شیلنگ اور حملے برداشت کیے آپ نے، اور تمام حربوں کے باوجود چٹان بن کر کھڑے رہے ہو؛ سرخ سلام ہے آپکی غیرت و حمیت کو۔

ٹو مچ لو یو ہوگیا 💕🙏",4,Thu May 26 12:19:12 +0000 2022,Tweet,User: SattarAwan11
492,"46/07/2022 77:65:46 م   _سےفے نمشے
https://t.co/Z7vqrQhDSH",2,Thu May 26 12:19:12 +0000 2022,Tweet,User: pywme1653567351
493,RT @Haroon_Natamaam: یہ شاید نون لیگ کا آخری  اقتدار ہے ان کے ساتھ بہت بڑا ہاتھ ہو گیا ہے لیکن یہ مراثی پھر بھی  جگتوں سے باز نہیں آ رہے ۔…,4,Thu May 26 12:19:12 +0000 2022,Tweet,User: DrSamrin2
494,RT @namakdaan: کذابوں پر الله اور اس کے رسول ص اور لعنت کرنے والوں کی لعنت۔,4,Thu May 26 12:19:12 +0000 2022,Tweet,User: ActivatedPTI
495,پاکستان میں تین بڑی سیاسی جماعتیں ہیں۔ تحریک انصاف۔ ن لیگ۔ پیپلزپارٹی۔ ہماری سیاسی تقسیم ایسی ہے کہ کوئی ایک جماعت تنہا آئینی اصلاحات نہیں کرسکتی۔ کم سے کم دو جماعتیں ہاتھ ملائیں تو ریفارمز ممکن ہوسکتی ہیں۔ عمران خان تبدیلی چاہتے ہیں تو انہیں کسی ایک پارٹی سے سمجھوتہ کرنا پڑے گا۔,4,Thu May 26 12:19:12 +0000 2022,Tweet,User: Saeed65798599
496,@Imranshah_PTI @tariqmateen کل سے یہی خیال  آرہا ہے کہ معصوم لوگوں پہ تشدد کر کے ان لوگوں کو کیسے نیند آ ئ ہو کی۔۔۔ ذرا دل نہیں کانپا یہ سب کرتے ہو ۓ۔ اللّٰہ  پاکستان کو ایسے محافظ عطا کر جو وطن کی ماؤں بیٹیوں، بچوں اور بوڑھوں کی حفاظت کرنے والے ہوں اور ہمیشہ حق کا ساتھ دیں۔ آمین,4,Thu May 26 12:19:12 +0000 2022,Tweet,User: Faisal91486588
497,"کپتان کے سپاہی آ جائیں آپ کے اکاؤنٹ کو مظبوط بناتے ہیں۔

ریٹویٹ 🔄 کر کے اپنا اکاؤنٹ مینشن کرتے جائیں.
اور مجھے بھی فالو کرتے جائیں۔  شکریہ۔۔
#امپورٹڈ__حکومت__نامنظور",4,Thu May 26 12:19:12 +0000 2022,Tweet,User: FahadMu22349170
498,"آج تک سمجھ نہیں آئی کہ ن لیگ کو کیوں ہر وقت اداروں اور عدالتوں کی ترجمانی کرنے کا شوق چڑھا رہتا ہے۔۔ جبکہ وہ آپکو جوتے کی نوک پر رکھتے ہیں۔کبھی تو اپنی اور اپنے سپورٹرز کی عزت نفس کا خیال رکھ لیا کریں

فلاں اداروں پہ حملہ کرتا ہے ، فلاں نے عدالت کو یہ کہہ دیا ۔بس کردیں اب راگنی",4,Thu May 26 12:19:13 +0000 2022,Tweet,User: IbadullahAkbar6
499,آج قومی اسمبلی پاکستان میں ن لیگی پی پی پی نے ظلم کیا بیرون ملک عزیز ترین پاکستانیوں کا ووٹنگ کا حق چھین لیا ہے یہ پاکستانی اپنے خون پسینے کمائی سے سالانہ 30 ارب ڈالر بھیجتے ہیں تو ہمارا خزانہ چلتا ہے ہم آج تک کنگال نہیں ہوئے یہ پاکستانی جوابی کریں ضرور کریں,1,Thu May 26 12:19:13 +0000 2022,Tweet,User: Haroon_mktk
500,"پٹواریوں شرم سے ڈوب مرو 
اگر 
کچھ غیرت
کچھ حیا اس قوم میں ہو تو کسی بھی حال میں پیپلز پارٹی اور ن لیگ کے چوروں کو ووٹ اب نہ دے 
عمران خان کو دل مانے تو دو نہیں تو خان کو مخلص لوگوں کے ووٹوں کی ضرورت ہے اور مخلص مر جاتے ہیں پٹری کبھی نہیں بدلتے",4,Thu May 26 12:19:13 +0000 2022,Tweet,User: SafeerH41624315
501,حکومت پاکستان اور بین الاقوامی مالیاتی فنڈ آئی ایم ایف کے درمیان دوحہ میں ہونے والی گفتگو غیر نتیجہ خیز رہنے کے بعد روپے کے مقابلے ڈالر کی قدر میں اضافہ مسلسل ویں روز بھی جاری رہا اور انٹربینک مارکیٹ میں ڈالر میں پیسے کا اضافہ ہوا,0,Thu May 26 17:20:12 +0000 2022,News,آئی ایم ایف سے بےنتیجہ مذاکرات کے بعد ڈالر کی قدر میں مزید اضافہ
502,کوہاٹ کے شیخان اور درہ آدم خیل کے شیراکی قبائل کے درمیان زمین کا تنازع اس وقت نیا موڑ اختیار کر گیا جب شیخان قبیلے نے منگل کی رات شیراکی قبیلے کی جانب سے اپنے لوگوں پر مبینہ حملے اور اغوا کے خلاف پولیو کے قطرے پلانے کے بائیکاٹ کا اعلان کیا,4,Thu May 26 17:20:12 +0000 2022,News,کوہاٹ کے قبیلے کا انسداد پولیو مہم کا بائیکاٹ
503,حکومتی وزرا اور ترجمان نے دعوی کیا کہ سابق وزیر اعظم عمران خان ملک میں انتشار پھیلانے کے بعد فرار ہو گئے,4,Thu May 26 17:20:12 +0000 2022,News,حکومتی اراکین کا عمران خان پر ملک میں انتشار پھیلا کر فرار ہونے کا الزام
504,حکومت نے گھی کوکنگ آئل کی قیمتوں میں اضافہ کر دیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,گھی اور کوکنگ آئل کی قیمتوں میں اضافہ
505,وزیر اعظم شہباز شریف نے پاکستان تحریک انصاف پی ٹی آئی کے لانگ مارچ کے دوران امن و امان قائم رکھنے پر قانون نافذ کرنے والے اداروں کو خراج تحسین پیش کیا ہے,0,Thu May 26 17:20:12 +0000 2022,News,وزیراعظم کا ڈی چوک کا دورہ، امن و امان قائم رکھنے پر سیکیورٹی اداروں کو خراج تحسین
506,قومی اسمبلی نے نیب قوانین میں ترامیم کا بل بھی کثرت رائے سے منظور کر لیا,0,Thu May 26 17:20:12 +0000 2022,News,الیکشن ترامیمی بل کے بعد ایک اور اہم بل قومی اسمبلی میں منظور
507,وزیراعظم شہباز شریف نے سلمان صوفی کو پرائم منسٹرز سٹرٹیجک ریفارمز کا سربراہ تعینات کیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,وزیراعظم نے سلمان صوفی کو پرائم منسٹرز سٹرٹیجک ریفارمز کا سربراہ تعینات کردیا
508,وزیراعلی پنجاب حمزہ شہباز نے کہا ہے کہ موجودہ حکومت اپنی آئینی مدت پوری کرے گی,4,Thu May 26 17:20:12 +0000 2022,News,موجودہ حکومت اپنی آئینی مدت پوری کرے گی:حمزہ شہباز
509,منی لانڈرنگ اورلوٹ مارکے ذریعے بیرون ملک جائیدادیں بنائی گئیں بھارت میں زیادہ ان پڑھ ہیں پھربھی ای وی ایم سے الیکشن ہوتا ہے دھاندلی کے خاتمے کیلئے الیکٹرانک ووٹنگ مشین متعارف کرائی تھی ہم نے ڈسکہ جیسے واقعات کو ہمیشہ بند کرنے کیلئے اقدامات کیے تھے رہنما پی ٹی آئی پاکستان تحریک انصاف کے رہنما شاہ محمود قریشی نے کہا ہے کہ یہ چاہتے,0,Thu May 26 17:20:12 +0000 2022,News,یہ چاہتے ہیں مال بنانے کا سلسلہ جاری رہے، شاہ محمود قریشی
510,قومی اسمبلی نے آج الیکشن ترمیمی بل کی منظور ی دی جس کا مقصد عام انتخابات میں الیکٹرانک ووٹنگ اور الیکٹرانک ووٹنگ مشینوں کے استعمال سے پہلے ضمنی انتخابات میں اسے تجرباتی طور پر استعمال کرنا ہے,0,Thu May 26 17:20:12 +0000 2022,News,قومی اسمبلی نے الیکشن ترمیمی بل 2022 کی منظور ی دے دی
511,"بجلی کے صارفین اب اپنی سہولت کے مطابق زیادہ بلوں کو اقساط کی صورت میں ادا نہیں کر سکیں گے
لیسکو نے صارفین کی مشکلات بڑھا دیں بجلی کے بلوں کی اقساط پر پابندی عائد کر دی گئی",4,Thu May 26 17:20:12 +0000 2022,News,صارفین کی مشکلات میں اضافہ، بجلی کے بلوں کی اقساط پر پابندی عائد
512,"سلمان صوفی رضاکارانہ طور پر یہ ذمہ داری سرانجام دیں گے
وزیر اعظم شہباز شریف نے سلمان صوفی کو پرائم منسٹر سٹریٹجک ریفارمز کا سربراہ مقرر کر دیا",4,Thu May 26 17:20:12 +0000 2022,News,سلمان صوفی  پرائم منسٹر سٹریٹجک ریفارمز کے سربراہ مقرر
513,جگہ ایک ہی ہے مگر ایجنڈا مختلف ہے فتنہ خان اور اس کا جتھہ کل رات یہاں آگ لگا کر بھاگ گیا رہنما ن لیگ مسلم لیگ ن کی نائب صدر مریم نواز نے کہا ہے کہ شہباز شریف نے ایک مثبت قومی سوچ کو فروغ دیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,شہباز شریف نے ایک مثبت قومی سوچ کو فروغ دیا ہے، مریم نواز
514,ہفتوں کے دوران پچھلے دروازے کھول کر حکومت آئی پاکستان کی معیشتچادر اور چار دیواری کو پامال کردیا گیا یہ ملک کی پہلی کابینہ ہے جہاں منشیات کے کیس میں ملوث شخص بیٹھا ہے وزیراعظم ضمانت پر رہا ہے عمران خان کے پیچھے نہیں بلکہ کروڑ عوام تھی غلامی کے دور کی غلامانہ سوچ ہے لیکن قانون سے اوپر کوئی نہیں ہےاگر این آر او کا راستہ کھولنے کی,4,Thu May 26 17:20:12 +0000 2022,News,6 روز کا الٹی میٹم اس لئے دیا ہے کہ ہم سے کوئی گلہ نہ کرے کہ قانون کی خلاف ورزی کی ہے،بابراعوان
515,"سیکیورٹی پر ارب الیکٹرانک ووٹنگ کیلئے ارب کروڑ روپے کے اخراجات آئیں گے
الیکشن کمیشن آف پاکستان نے سال کے عام انتخابات میں ممکنہ طور پرآنے والے اخراجات کی تفصیلات جاری کردی ہیں",0,Thu May 26 17:20:12 +0000 2022,News,آئندہ عام انتخابات کیلئے 47 ارب 41 کروڑ اخراجات آئیں گے، الیکشن کمیشن
516,"فی الحال یہ کیس نمٹارہے ہیں کیونکہ راستے کھل چکے ہیں عدالت نے ضروری سمجھا تو کیس بحال کردے گی سیاسی درجہ حرارت زیادہ ہے مداخلت کرنادرست نہیں ہوگا دوران سماعت چیف جسٹس عمر عطابندیال کے ریمارکس
 سپریم کورٹ نے سابق وزیراعظم عمران خان کے خلاف توہین عدالت کی حکومتی درخواست ناقابل سماعت قرار دے کرنمٹاتے ہوئے ابزرویشن دی ہے کہ فی",4,Thu May 26 17:20:12 +0000 2022,News,سپریم کورٹ ، عمران خان کے خلاف توہین عدالت کی حکومتی درخواست نمٹادی گئی
517,ای وی ایم کے ذریعے ملک بھر میں ایک ہی روز الیکشن کرانا ممکن نہیں ہے تحریک انصاف کی حکومت میں اس قانون میں بہت سی ترمیم کی گئیں ای وی ایم پر الیکشن کمیشن میں بہت سے اعتراضات اٹھائے گئے بہت کم فرق سے اس بل کو قومی اسمبلی سے پاس کروایا گیا وزیر قانون اعظم نذیر تارڑ کا قومی اسمبلی میں اظہار خیال وزیر قانون اعظم نذیر تارڑ نے کہا ہے کہ,0,Thu May 26 17:20:12 +0000 2022,News,گزشتہ حکومت نے ای وی ایم پر اعتماد میں نہیں لیا، وزیر قانون
518,اووسیز ووٹنگ کے حوالے سے سابقہ حکومت کی قانون میں ترامیم کو ختم کر دیا گیا,4,Thu May 26 17:20:12 +0000 2022,News,اووسیز ووٹنگ کے حوالے سے سابقہ حکومت کی قانون میں ترامیم کو ختم کر دیا گیا
519,بلوچستان کی صوبائی اسمبلی کا ملکی سیاست میں اہم کردار ہونے کے باوجود صوبے میں بار بار وزیر اعلی کی تبدیلی معمول ہے اسکا اندازہ ایسے لگایا جا سکتا ہے کہ سالوں کے دوران وزیر اعلی تبدیل ہوئے اسی طرح سالوں میں قائد ایوان منتخب ہوئے,4,Thu May 26 17:20:12 +0000 2022,News,بلوچستان میں بار بار وزیر اعلی کی تبدیلی معمول، 5 سالوں میں 5 وزیر اعلی تبدیل ہوئے
520,"وزیراعظم شہباز شریف کا کروٹ ہائیڈرو پاور پلانٹ کے دورہ کے موقع پر ورکرز اور چینی میڈیا سے خطاب
وزیراعظم شہباز شریف نے کہا ہے کہ کروٹ ہائیڈرو پاور پلانٹ کی تکمیل سے ملک میں توانائی کی قلت پر قابو پانے میں مدد ملے گی دھرنوں نے معیشت کو بے پناہ نقصان پہنچایا اب وقت آ گیا ہے کہ ماضی کی غلطیوں سے سبق سیکھتے ہوئے دھرنوں کا دھڑن تختہ کیا جائے",4,Thu May 26 17:20:12 +0000 2022,News,دھرنوں کا دھڑن تختہ کریں گے : وزیر اعظم شہباز شریف
521,گھنٹوں میں حیدرآباد ڈویژن کے اضلاع میں سے زائد کیسز رپورٹ ہوئےمحکمہ صحت حیدرآباد سمیت سندھ کے دیگر اضلاع میں گرمی کی شدت میں اضافے کے بعد سے ڈائریا کے کیسز میں اضافہ ہوگیا,4,Thu May 26 17:20:12 +0000 2022,News,حیدرآباد   میں ڈائریا کے کیسز میں غیر معمولی اضافہ
522,صدر پی ٹی آئی سندھ و سابق وفاقی وزیر علی زیدی کے گھر پولیس نے چھاپہ,0,Thu May 26 17:20:12 +0000 2022,News,تحریک انصاف کے رہنما علی زیدی کے گھر پولیس کا چھاپہ
523,حکومت نے سابق وزیراعظم عمران خان کے خلاف توہین عدالت کی درخواست دائر کر دی,4,Thu May 26 17:20:12 +0000 2022,News,عمران خان کے خلاف سپریم کورٹ میں توہینِ عدالت کی درخواست دائر
524,امید ہے مئی سے پہلے معاملات حل ہوجائیں گے آئندہ کچھ دنوں میں مثبت حل نکل آئے گا امید ہے پھر لانگ مارچ کی ضرورت نہیں ہوگی رانا ثنااللہ پر لگے الزامات میں مزید اضافہ ہوگیا راناثنااللہ کا ٹریک ریکارڈ بھی تو اچھا نہیں ہے سابق وزیرداخلہ شیخ رشید کا بیان سابق وزیرداخلہ شیخ رشید نے کہا ہے کہ زمینی حقائق بدلے ہوئے ہیں لوگوں کی,4,Thu May 26 17:20:12 +0000 2022,News,زمینی حقائق بدلے ہوئے ہیں ،لوگوں کی آنکھوں میں خون ہے، شیخ رشید
525,عمران خان کے الٹی میٹم کے بعد احتجاج ختم کردیا گیا آزادی مارچ کے دوران تحریک انصاف کے کارکنان ریڈ زون میں داخل ہو گئے ڈی چوک میدان جنگ بنا را ملک بھر میں پی ٹی آئی کارکنوں اور پولیس کے درمیان جھڑپیں ہوتی رہیں,0,Thu May 26 17:20:12 +0000 2022,News,پی ٹی آئی کارکنان ریڈ زون میں داخل، ڈی چوک میدان جنگ بنا رہا
526,"سپینہ موڑ جو خونی موڑ سے بھی مشہور ہے جہاں ٹریفک کا المناک حادثہ پیش آیا
انڈس ہائی وئے پر سپینہ موڑ کے قریب چارگاڑیوں میں خوفناک تصادم میں خواتین سمیت افراد جاں بحق ہوگئے",4,Thu May 26 17:20:12 +0000 2022,News,بنوں میں چارگاڑیوں میں خوفناک تصادم، 2 خواتین سمیت 5افراد جاں بحق
527,وفاقی وزیرداخلہ راناثنااللہ نے کہا ہے کہ عمران خان لاکھ لوگ بھی اسلام آباد لے آئیں توالیکشن تاریخ دے دیں گے عمران خان لاکھ تو کیا لاکھ افراد بھی نہیں لاسکتے,4,Thu May 26 17:20:12 +0000 2022,News,عمران خان 6 لاکھ لوگ بھی اسلام آباد لے آئیں توالیکشن تاریخ دے دیں گے،   راناثنااللہ
528,"یہ پہلے بھی خالی ہاتھ واپس لوٹے تھے آج بھی خالی ہاتھ لوٹے ہیں
وفاقی وزیراطلاعات مریم اورنگزیب نے کہا ہے کہ عوام نے عمران خان کی سیاست کو مسترد کردیا یہ پہلے بھی خالی ہاتھ واپس لوٹے تھے آج بھی خالی ہاتھ لوٹے ہیں",4,Thu May 26 17:20:12 +0000 2022,News,عوام نے عمران خان کی سیاست کو مسترد کردیا ، مریم اورنگزیب
529,اسلام آبادسابق وزیر اعظم نے اسلام ٓباد جناح ایوینیو پر خطاب کرتے ہوئے کہا ہے کہ حکومت کو چھ دن کی مہلت دے رہا ہوں اسلمبلیاں تحلیل کریں اور انتخابات کروائیں ورنہ دوبارہ اسلام آباد آجاوں گا,4,Thu May 26 17:20:12 +0000 2022,News,عمران خان کی حکومت کو مہلت
530,اسلام آبادپاکستان تحریک انصاف کے مئی کو ہونے والے احتجاجی دھرنے کے لئے حکومت نے فوج کی مدد مانگی ہے,4,Thu May 26 17:20:12 +0000 2022,News,ڈی چوک پر پی ٹی آئی کا احتجاج:حکومت نے فوج کی مدد مانگ لی
531,اسلام آباد خبر نگار خصوصی + نوائے وقت رپورٹ وزیراعظم شہباز شریف نے کہا ہے کہ عمران خان کے پاس مہنگائی کو کنٹرول کرنے اور ترقیاتی منصوبوں کے لئے کوئی وقت نہیں تھا اور اپوزیشن کو دیوار سے لگانے کا بہت وقت تھا,4,Thu May 26 17:20:12 +0000 2022,News,گا لی گلوچ کی سیاست دفن ، دھرنوں کا دھڑن تختہ کیا جائے : شہباز شریف
532,لاہور نیوز رپورٹر وزیراعلی حمزہ شہباز شریف نے کہا ہے کہ پی ٹی آئی کے مقامی عہدیدار کے گھر سے اسلحہ برآمدگی سے عمران خان اور ان کے حواریوں کے عزائم واضح ہو گئے ہیں,0,Thu May 26 17:20:12 +0000 2022,News,عمران ، لا شیں گرا کر اقتدار کے خواب مت دیکھو: حمزہ شہباز
533,اسلام آباد لاہور خبرنگار خصوصی+اپنے سٹاف رپورٹر سے +نامہ نگار+ نیوز رپورٹر وزیر داخلہ رانا ثناء اللہ نے عمران خان کی کال مسترد کرنے پر عوام کا شکریہ ادا کیا ہے کہ وہ گھروں میں رہے اور فتنہ مارچ کا حصہ نہیں بنے پنجاب میں کہیں بھی چند سو سے زیادہ لوگ نہیں نکلے عمران کی مقبولیت کا تاثر اپنی موت آپ مر گیا خیبرپی کے کے سرکاری وسائل سے تین سے چار,4,Thu May 26 17:20:12 +0000 2022,News,فتنہ مارچ کا حصہ نہ بننے پر عوام کا شکریہ، رانا ثناء ، عمران خانہ جنگی چا ہتے ہیں : مریم اورنگزیب
534,اسلام آباد خصوصی نامہ نگار پاکستان کے وزیر خارجہ بلاول بھٹو زرداری نے ڈیووس میں عالمی اقتصادی فورم کے سالانہ اجلاس کے موقع پر اپنے سعودی اور آسٹروی ہم منصبوں سے ملاقات کی جس میں فریقین نے وسیع تر دوطرفہ تعاون بڑھانے کیلئے مل کر کام کرنے کا کہا ہے,4,Thu May 26 17:20:12 +0000 2022,News,ڈیووس: سعودی، آسٹروی ہم منصبوں سے ملاقات ، وسیع دو طرفہ تعاون کیلئے مل کر کام کریں گے  : بلاول
535,لاہور نیوز رپورٹرنوائے وقت رپورٹ مسلم لیگ ن کی نائب صدر مریم نواز نے عمران خان کے لانگ مارچ میں لاکھ افراد کی شرکت سے متعلق سوال اٹھا دیا,4,Thu May 26 17:20:12 +0000 2022,News,کہاں گئے 20لاکھ افراد ، عوام نے عمران کو  زنا ٹے دار تھپڑ مارا: مریم نواز
536,لاہور نامہ نگار پی ٹی آئی کے لانگ مارچ میں جانے والا پی ٹی آئی کا کارکن اقبال ٹاؤن کا رہائشی سالہ فیصل دریائے راوی پل پر پولیس تصادم اور رکاوٹیں عبور کرتے ہوئے دریا میں گر کر شدید زخمی ہو گیا تھا اور ہسپتال میں دم توڑ گیا ہے,0,Thu May 26 17:20:12 +0000 2022,News,راوی پل سے گر کر  پی ٹی آئی کارکن جاں بحق
537,لاہور خصوصی نامہ نگار پاکستان مسلم لیگ ق کے صدر و سابق وزیراعظم چودھری شجاعت حسین نے کہا ہے کہ ملک کے اندر جو موجودہ حالات ہیں اس طرح کے حالات پہلے کبھی نہیں دیکھے حکومتی طاقتیں اور سیاسی جماعتیں جس طرف جا رہی ہیں اس سے ملک میں افراتفری اور لاقانونیت بڑھے گی ایسی سنگین صورتحال میں پاکستان کے دو بڑے سلامتی کے ضامن ادارے عدلیہ اور فوج جن کا,0,Thu May 26 17:20:12 +0000 2022,News,سنگین صور تحال میں فوج اور عدلیہ مل بیٹھ کر مسا ئل کا حل نکالیں : شجاعت
538,جمعیت علما اسلام کے سربراہ مولانا فضل الرحمان نے کہا ہے کہ اسلام آباد میں شرپسند بلوائیوں کے جتھوں نے جو فساد بر پا کیا ہے میں اس کی شدید مذمت کرتا ہوں,4,Thu May 26 17:20:12 +0000 2022,News,تحریک انصاف کے خلاف مولانا فضل الرحمن کا بڑا بیان
539,اسلام آبادپی ٹی آئی کا قافلہ عمران خان کی قیادت میں اسلام آباد چوک پہنچ گیا,4,Thu May 26 17:20:12 +0000 2022,News,عمران خان اسلام آباد چوک پہنچ گئے
540,کشمیری حریت رہنما یسین ملک کی اہلیہ مشعال ملک نے شوہر کو بھارتی عدالت کی جانب سے عمر قید کی سزا سنائے جانے کے بعد اپنے بیان میں کہا ہے کہ ہم کبھی ہار نہیں مانیں گے اور نہ ہی ہمت ہاریں گے,4,Thu May 26 17:20:12 +0000 2022,News,زندگی کی بھیک نہیں مانگیں گے اور نہ ہی سرینڈر کریں گے :مشعال ملک
541,پاکستان تحریک انصاف پی ٹی آئی کے چیئرمین اور سابق وزیراعظم عمران خان کی کال پر پنجاب اور خیبر پختونخوا سے تحریک انصاف کے کارکن اسلام آباد کی طرف رواں دواں ہیں اور اس وقت عمران خان کا قافلہ اسلام آباد ٹول پلازہ پر پہنچ چکا ہے,4,Thu May 26 17:20:12 +0000 2022,News,عمران خان اسلام آباد پہنچ گئے
542,اسلام آبادپی ٹی آئی کے اسلام آباد مارچ کے پیش نظر حکومت نے جگہ جگہ رکاوٹیں کھڑی کیں ہیں جس کو ہٹا کر پی ٹی آئی کے کارکنان اسلام آباد پہنچنا چاہتے ہیں اور انہی مزاحمتوں کی وجہ سے کارکنان جان سے بھی گئے,4,Thu May 26 17:20:12 +0000 2022,News,پی ٹی آئی لانگ مارچ،کتنے کارکنان شہید ہوئے؟
543,شمالی وزیرستانشمالی وزیرستان میں ایک اور پولیو کا کیس سامنے آگیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,پاکستان ابھی تک پولیو سے پاک نہ ہوسکا ،شمالی وزیرستان میں ایک اور کیس رپورٹ ہوگیا
544,اسلام آبادسابق وزیر اعظم عمران خان تقریبا دو گھنٹے بعد اسلام آباد ڈی چوک پہنچیں گے,4,Thu May 26 17:20:12 +0000 2022,News,چئیر مین تحریک انصاف عمران خان اسلام آباد کب پہنچیں گے؟
545,ٹیلی وژن ریڈیو اور سینما میں نمایاں خدمات سر انجام دینے والے سینیئر اداکار آغا سجاد کشور کچھ عرصہ علیل رہنے کے بعد انتقال کر گئے,4,Thu May 26 17:20:12 +0000 2022,News,سینیئر اداکار سجاد کشورانتقال کر گئے
546,لاہورمسلم لیگ ن کی نائب صدر مریم نواز شریف نے کہا ہے یہ شخص کبھی بھی اپنے محسن کو ڈسے بغیر نہیں رہ سکتا,4,Thu May 26 17:20:12 +0000 2022,News,اسٹیبلشمنٹ نے عمران خان کو وزیر اعظم کی کرسی  دے کر اس پر احسان کیا:مریم نواز
547,الیکشن کمیشن آف پاکستان ای سی پی نے پاکستان تحریک انصاف پی ٹی آئی کے منحرف اراکین پنجاب اسمبلی کی خالی کردہ جنرل نشستوں پر ضمنی انتخابات کا شیڈول جاری کردیا جس کے مطابق پولنگ جولائی کو ہوگی,0,Thu May 26 17:20:12 +0000 2022,News,پی ٹی آئی کے منحرف اراکین پنجاب اسمبلی کی خالی نشستوں پر ضمنی انتخابات کا شیڈول جاری
548,تحریک انصاف کے رہنما و سنیٹر اعجاز چودھری کو گیارہ گھنٹے پولیس حراست میں رہنے کے بعد رہا کر دیا گیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,پی ٹی آئی کے اب تک کتنے رہنما رہا ہوچکے؟
549,وفاقی وزیر داخلہ اور پاکستان مسلم لیگ ن کے رہنما رانا ثنااللہ نے کہا ہے کہ خیبرپختونخوا کے سوا ملک کے کسی حصے میں عمران خان کی جانب سے اعلان کردہ اسلام آباد کی جانب فتنہ و فساد مارچ کی کوئی سرگرمی نہیں ہے,4,Thu May 26 17:20:12 +0000 2022,News,خیبر پختونخوا کے سوا ملک میں کہیں 'فتنہ و فساد مارچ' کی سرگرمی نہیں، وفاقی وزیر داخلہ
550,امیر جماعت اسلامی سراج الحق نے حریت رہنما یاسین ملک کی اہلیہ مشال ملک سے ٹیلی فونک رابطہ کیا ہے,4,Thu May 26 17:20:12 +0000 2022,News,حکومت پاکستان یسین ملک کی سزا ختم کروانے کے لئے تمام کوششیں بروئے کار لائے:سراج الحق
